domainName,threatLevel,date,isMalconf
iicuwwqcucuqgyyk.xyz,0,2025-10-26T21:00:33.650Z,FALSE
qsgmuiwmgiogkoie.xyz,0,2025-10-26T21:00:33.650Z,FALSE
oiusuiwcmocmasaa.xyz,0,2025-10-26T21:00:33.650Z,FALSE
ycaiwamcayowyoos.xyz,0,2025-10-26T21:00:33.650Z,FALSE
amcmgqimqqsiqaum.xyz,0,2025-10-26T21:00:33.650Z,FALSE
skqsuiycseamymoq.xyz,0,2025-10-26T21:00:33.650Z,FALSE
mkqeggcyacwgwuom.xyz,0,2025-10-26T21:00:33.650Z,FALSE
kaqacuqkawoegqae.xyz,0,2025-10-26T21:00:33.650Z,FALSE
eacosaqycagemoiq.xyz,0,2025-10-26T21:00:33.650Z,FALSE
kuegkekssimagaoc.xyz,0,2025-10-26T21:00:33.650Z,FALSE
eayesmgaksssmaag.xyz,0,2025-10-26T21:00:33.650Z,FALSE
kuickikucoouowug.xyz,0,2025-10-26T21:00:33.650Z,FALSE
cemyukiyycekeiai.xyz,0,2025-10-26T21:00:33.650Z,FALSE
ociwggsscecaquya.xyz,0,2025-10-26T21:00:33.650Z,FALSE
eicgqmmgwuogqsqk.xyz,0,2025-10-26T21:00:33.650Z,FALSE
qysmyysaquamsgaa.xyz,0,2025-10-26T21:00:33.650Z,FALSE
qgwwikweqoyuywiy.xyz,0,2025-10-26T21:00:33.650Z,FALSE
cwsmomqyiiaqweqg.xyz,0,2025-10-26T21:00:33.650Z,FALSE
skimeseoieswsiey.xyz,0,2025-10-26T21:00:33.650Z,FALSE
oiococieimmysyui.xyz,0,2025-10-26T21:00:33.650Z,FALSE
cqeoueuaaeaigwac.xyz,0,2025-10-26T21:00:33.650Z,FALSE
yiwyiekawyqigkom.xyz,0,2025-10-26T21:00:33.650Z,FALSE
geoysoweauywcoyw.xyz,0,2025-10-26T21:00:33.650Z,FALSE
wymgeiokisqcqemy.xyz,0,2025-10-26T21:00:33.650Z,FALSE
myeykqkugaqqesci.xyz,0,2025-10-26T21:00:33.650Z,FALSE
agemuiwmiicwoaae.xyz,0,2025-10-26T21:00:33.650Z,FALSE
uuqemksqywkmkmgu.xyz,0,2025-10-26T21:00:33.650Z,FALSE
agwoquoiyooocmeq.xyz,0,2025-10-26T21:00:33.650Z,FALSE
qmuyyqosysamqkci.xyz,0,2025-10-26T21:00:33.650Z,FALSE
icgewqgcakoqqyek.xyz,0,2025-10-26T21:00:33.650Z,FALSE
ooqyyceomcigsoem.xyz,0,2025-10-26T21:00:33.650Z,FALSE
qsmcamkyeokmuwaw.xyz,0,2025-10-26T21:00:33.650Z,FALSE
cwyyseuiyuwquugm.xyz,0,2025-10-26T21:00:33.650Z,FALSE
skkscmwqawauwiei.xyz,0,2025-10-26T21:00:33.650Z,FALSE
uuagyiaweqiuickk.xyz,0,2025-10-26T21:00:33.650Z,FALSE
weaikywiykeqmqgs.xyz,0,2025-10-26T21:00:33.650Z,FALSE
icccoyomawqsoeae.xyz,0,2025-10-26T21:00:33.650Z,FALSE
sqoyciyaymyqsaey.xyz,0,2025-10-26T21:00:33.650Z,FALSE
ameosuwesiskcaio.xyz,0,2025-10-26T21:00:33.650Z,FALSE
yoougcmsukuywkse.xyz,0,2025-10-26T21:00:33.650Z,FALSE
oiaooskoccaiaoce.xyz,0,2025-10-26T21:00:33.650Z,FALSE
qyskogymowwqywwq.xyz,0,2025-10-26T21:00:33.650Z,FALSE
uuigqaauoasmueew.xyz,0,2025-10-26T21:00:33.650Z,FALSE
eaeeosokmgaaqaka.xyz,0,2025-10-26T21:00:33.650Z,FALSE
iieageseswqmmgao.xyz,0,2025-10-26T21:00:33.650Z,FALSE
ockmkoamesckocwe.xyz,0,2025-10-26T21:00:33.650Z,FALSE
gykeyseiogeomysg.xyz,0,2025-10-26T21:00:33.650Z,FALSE
mqceogeuwyyqkace.xyz,0,2025-10-26T21:00:33.650Z,FALSE
